"","id","nof","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA"
"416",416,"2",0,1,0,0,0,0,0,0,0,0
"417",417,"3",0,0,1,0,0,0,0,0,0,0
"418",418,"1",1,0,0,0,0,0,0,0,0,0
"419",419,"2",0,1,0,0,0,0,0,0,0,0
"420",420,"1",1,0,0,0,0,0,0,0,0,0
"421",421,"NA",0,0,0,0,0,0,0,0,0,1
"422",422,"3",0,0,1,0,0,0,0,0,0,0
"423",423,"NA",0,0,0,0,0,0,0,0,0,1
"424",424,"1",1,0,0,0,0,0,0,0,0,0
"425",425,"5",0,0,0,0,1,0,0,0,0,0
"426",426,"1",1,0,0,0,0,0,0,0,0,0
"427",427,"1",1,0,0,0,0,0,0,0,0,0
"428",428,"2",0,1,0,0,0,0,0,0,0,0
"429",429,"3",0,0,1,0,0,0,0,0,0,0
"430",430,"2",0,1,0,0,0,0,0,0,0,0
"431",431,"3",0,0,1,0,0,0,0,0,0,0
"432",432,"1",1,0,0,0,0,0,0,0,0,0
"433",433,"3",0,0,1,0,0,0,0,0,0,0
"434",434,"1",1,0,0,0,0,0,0,0,0,0
"435",435,"2",0,1,0,0,0,0,0,0,0,0
"436",436,"2",0,1,0,0,0,0,0,0,0,0
"437",437,"1",1,0,0,0,0,0,0,0,0,0
"438",438,"1",1,0,0,0,0,0,0,0,0,0
"439",439,"2",0,1,0,0,0,0,0,0,0,0
"440",440,"2",0,1,0,0,0,0,0,0,0,0
"441",441,"1",1,0,0,0,0,0,0,0,0,0
"442",442,"2",0,1,0,0,0,0,0,0,0,0
"443",443,"2",0,1,0,0,0,0,0,0,0,0
"444",444,"1",1,0,0,0,0,0,0,0,0,0
"445",445,"2",0,1,0,0,0,0,0,0,0,0
"446",446,"1",1,0,0,0,0,0,0,0,0,0
"447",447,"3",0,0,1,0,0,0,0,0,0,0
"448",448,"4",0,0,0,1,0,0,0,0,0,0
"449",449,"1",1,0,0,0,0,0,0,0,0,0
"450",450,"1",1,0,0,0,0,0,0,0,0,0
"451",451,"NA",0,0,0,0,0,0,0,0,0,1
"452",452,"3",0,0,1,0,0,0,0,0,0,0
"453",453,"2",0,1,0,0,0,0,0,0,0,0
"454",454,"2",0,1,0,0,0,0,0,0,0,0
"455",455,"1",1,0,0,0,0,0,0,0,0,0
"456",456,"1",1,0,0,0,0,0,0,0,0,0
"457",457,"2",0,1,0,0,0,0,0,0,0,0
"458",458,"3",0,0,1,0,0,0,0,0,0,0
"459",459,"3",0,0,1,0,0,0,0,0,0,0
"460",460,"4",0,0,0,1,0,0,0,0,0,0
"461",461,"6",0,0,0,0,0,1,0,0,0,0
"462",462,"1",1,0,0,0,0,0,0,0,0,0
"463",463,"3",0,0,1,0,0,0,0,0,0,0
"464",464,"1",1,0,0,0,0,0,0,0,0,0
"465",465,"2",0,1,0,0,0,0,0,0,0,0
"466",466,"2",0,1,0,0,0,0,0,0,0,0
"467",467,"2",0,1,0,0,0,0,0,0,0,0
"468",468,"3",0,0,1,0,0,0,0,0,0,0
"469",469,"2",0,1,0,0,0,0,0,0,0,0
"470",470,"1",1,0,0,0,0,0,0,0,0,0
"471",471,"1",1,0,0,0,0,0,0,0,0,0
"472",472,"2",0,1,0,0,0,0,0,0,0,0
"473",473,"2",0,1,0,0,0,0,0,0,0,0
"474",474,"1",1,0,0,0,0,0,0,0,0,0
"475",475,"3",0,0,1,0,0,0,0,0,0,0
"476",476,"3",0,0,1,0,0,0,0,0,0,0
"477",477,"1",1,0,0,0,0,0,0,0,0,0
"478",478,"4",0,0,0,1,0,0,0,0,0,0
"479",479,"2",0,1,0,0,0,0,0,0,0,0
"480",480,"2",0,1,0,0,0,0,0,0,0,0
"481",481,"1",1,0,0,0,0,0,0,0,0,0
"482",482,"3",0,0,1,0,0,0,0,0,0,0
"483",483,"NA",0,0,0,0,0,0,0,0,0,1
"484",484,"3",0,0,1,0,0,0,0,0,0,0
"485",485,"2",0,1,0,0,0,0,0,0,0,0
"486",486,"2",0,1,0,0,0,0,0,0,0,0
"487",487,"1",1,0,0,0,0,0,0,0,0,0
"488",488,"1",1,0,0,0,0,0,0,0,0,0
"489",489,"4",0,0,0,1,0,0,0,0,0,0
"490",490,"2",0,1,0,0,0,0,0,0,0,0
"491",491,"4",0,0,0,1,0,0,0,0,0,0
"492",492,"3",0,0,1,0,0,0,0,0,0,0
"493",493,"3",0,0,1,0,0,0,0,0,0,0
"494",494,"1",1,0,0,0,0,0,0,0,0,0
"495",495,"3",0,0,1,0,0,0,0,0,0,0
"496",496,"3",0,0,1,0,0,0,0,0,0,0
"497",497,"3",0,0,1,0,0,0,0,0,0,0
"498",498,"2",0,1,0,0,0,0,0,0,0,0
"499",499,"1",1,0,0,0,0,0,0,0,0,0
"500",500,"3",0,0,1,0,0,0,0,0,0,0
"501",501,"2",0,1,0,0,0,0,0,0,0,0
"502",502,"2",0,1,0,0,0,0,0,0,0,0
"503",503,"2",0,1,0,0,0,0,0,0,0,0
"504",504,"1",1,0,0,0,0,0,0,0,0,0
"505",505,"1",1,0,0,0,0,0,0,0,0,0
"506",506,"3",0,0,1,0,0,0,0,0,0,0
"507",507,"2",0,1,0,0,0,0,0,0,0,0
"508",508,"1",1,0,0,0,0,0,0,0,0,0
"509",509,"4",0,0,0,1,0,0,0,0,0,0
"510",510,"3",0,0,1,0,0,0,0,0,0,0
"511",511,"3",0,0,1,0,0,0,0,0,0,0
"512",512,"3",0,0,1,0,0,0,0,0,0,0
"513",513,"2",0,1,0,0,0,0,0,0,0,0
"514",514,"1",1,0,0,0,0,0,0,0,0,0
"515",515,"1",1,0,0,0,0,0,0,0,0,0
"516",516,"3",0,0,1,0,0,0,0,0,0,0
"517",517,"3",0,0,1,0,0,0,0,0,0,0
"518",518,"1",1,0,0,0,0,0,0,0,0,0
"519",519,"1",1,0,0,0,0,0,0,0,0,0
"520",520,"2",0,1,0,0,0,0,0,0,0,0
"521",521,"2",0,1,0,0,0,0,0,0,0,0
"522",522,"4",0,0,0,1,0,0,0,0,0,0
"523",523,"4",0,0,0,1,0,0,0,0,0,0
"524",524,"1",1,0,0,0,0,0,0,0,0,0
"525",525,"5",0,0,0,0,1,0,0,0,0,0
"526",526,"4",0,0,0,1,0,0,0,0,0,0
"527",527,"1",1,0,0,0,0,0,0,0,0,0
"528",528,"1",1,0,0,0,0,0,0,0,0,0
"529",529,"1",1,0,0,0,0,0,0,0,0,0
"530",530,"3",0,0,1,0,0,0,0,0,0,0
"531",531,"1",1,0,0,0,0,0,0,0,0,0
"532",532,"1",1,0,0,0,0,0,0,0,0,0
"533",533,"1",1,0,0,0,0,0,0,0,0,0
"534",534,"1",1,0,0,0,0,0,0,0,0,0
"535",535,"1",1,0,0,0,0,0,0,0,0,0
"536",536,"1",1,0,0,0,0,0,0,0,0,0
"537",537,"1",1,0,0,0,0,0,0,0,0,0
"538",538,"2",0,1,0,0,0,0,0,0,0,0
"539",539,"3",0,0,1,0,0,0,0,0,0,0
"540",540,"1",1,0,0,0,0,0,0,0,0,0
"541",541,"3",0,0,1,0,0,0,0,0,0,0
"542",542,"1",1,0,0,0,0,0,0,0,0,0
"543",543,"3",0,0,1,0,0,0,0,0,0,0
"544",544,"2",0,1,0,0,0,0,0,0,0,0
"545",545,"2",0,1,0,0,0,0,0,0,0,0
"546",546,"2",0,1,0,0,0,0,0,0,0,0
"547",547,"2",0,1,0,0,0,0,0,0,0,0
"548",548,"1",1,0,0,0,0,0,0,0,0,0
"549",549,"NA",0,0,0,0,0,0,0,0,0,1
"550",550,"1",1,0,0,0,0,0,0,0,0,0
"551",551,"2",0,1,0,0,0,0,0,0,0,0
"552",552,"2",0,1,0,0,0,0,0,0,0,0
"553",553,"NA",0,0,0,0,0,0,0,0,0,1
"554",554,"NA",0,0,0,0,0,0,0,0,0,1
"555",555,"1",1,0,0,0,0,0,0,0,0,0
"556",556,"1",1,0,0,0,0,0,0,0,0,0
"557",557,"1",1,0,0,0,0,0,0,0,0,0
"558",558,"1",1,0,0,0,0,0,0,0,0,0
"559",559,"2",0,1,0,0,0,0,0,0,0,0
"560",560,"1",1,0,0,0,0,0,0,0,0,0
"561",561,"4",0,0,0,1,0,0,0,0,0,0
"562",562,"1",1,0,0,0,0,0,0,0,0,0
"563",563,"1",1,0,0,0,0,0,0,0,0,0
"564",564,"1",1,0,0,0,0,0,0,0,0,0
"565",565,"4",0,0,0,1,0,0,0,0,0,0
"566",566,"NA",0,0,0,0,0,0,0,0,0,1
"567",567,"3",0,0,1,0,0,0,0,0,0,0
"568",568,"NA",0,0,0,0,0,0,0,0,0,1
"569",569,"1",1,0,0,0,0,0,0,0,0,0
"570",570,"4",0,0,0,1,0,0,0,0,0,0
"571",571,"3",0,0,1,0,0,0,0,0,0,0
"572",572,"1",1,0,0,0,0,0,0,0,0,0
"573",573,"1",1,0,0,0,0,0,0,0,0,0
"574",574,"2",0,1,0,0,0,0,0,0,0,0
"575",575,"1",1,0,0,0,0,0,0,0,0,0
"576",576,"NA",0,0,0,0,0,0,0,0,0,1
"577",577,"2",0,1,0,0,0,0,0,0,0,0
"578",578,"3",0,0,1,0,0,0,0,0,0,0
"579",579,"2",0,1,0,0,0,0,0,0,0,0
"580",580,"1",1,0,0,0,0,0,0,0,0,0
"581",581,"1",1,0,0,0,0,0,0,0,0,0
"582",582,"1",1,0,0,0,0,0,0,0,0,0
"583",583,"2",0,1,0,0,0,0,0,0,0,0
"584",584,"3",0,0,1,0,0,0,0,0,0,0
"585",585,"1",1,0,0,0,0,0,0,0,0,0
"586",586,"2",0,1,0,0,0,0,0,0,0,0
"587",587,"3",0,0,1,0,0,0,0,0,0,0
"588",588,"1",1,0,0,0,0,0,0,0,0,0
"589",589,"3",0,0,1,0,0,0,0,0,0,0
"590",590,"1",1,0,0,0,0,0,0,0,0,0
"591",591,"2",0,1,0,0,0,0,0,0,0,0
"592",592,"2",0,1,0,0,0,0,0,0,0,0
"593",593,"NA",0,0,0,0,0,0,0,0,0,1
"594",594,"NA",0,0,0,0,0,0,0,0,0,1
"595",595,"4",0,0,0,1,0,0,0,0,0,0
"596",596,"NA",0,0,0,0,0,0,0,0,0,1
"597",597,"2",0,1,0,0,0,0,0,0,0,0
"598",598,"2",0,1,0,0,0,0,0,0,0,0
"599",599,"4",0,0,0,1,0,0,0,0,0,0
"600",600,"1",1,0,0,0,0,0,0,0,0,0
"601",601,"2",0,1,0,0,0,0,0,0,0,0
"602",602,"2",0,1,0,0,0,0,0,0,0,0
"603",603,"2",0,1,0,0,0,0,0,0,0,0
"604",604,"3",0,0,1,0,0,0,0,0,0,0
"605",605,"3",0,0,1,0,0,0,0,0,0,0
"606",606,"1",1,0,0,0,0,0,0,0,0,0
"607",607,"NA",0,0,0,0,0,0,0,0,0,1
"608",608,"1",1,0,0,0,0,0,0,0,0,0
"609",609,"2",0,1,0,0,0,0,0,0,0,0
"610",610,"3",0,0,1,0,0,0,0,0,0,0
"611",611,"3",0,0,1,0,0,0,0,0,0,0
"612",612,"NA",0,0,0,0,0,0,0,0,0,1
"613",613,"2",0,1,0,0,0,0,0,0,0,0
"614",614,"1",1,0,0,0,0,0,0,0,0,0
"615",615,"3",0,0,1,0,0,0,0,0,0,0
"616",616,"1",1,0,0,0,0,0,0,0,0,0
"617",617,"2",0,1,0,0,0,0,0,0,0,0
"618",618,"2",0,1,0,0,0,0,0,0,0,0
"619",619,"NA",0,0,0,0,0,0,0,0,0,1
"620",620,"3",0,0,1,0,0,0,0,0,0,0
"621",621,"4",0,0,0,1,0,0,0,0,0,0
"622",622,"1",1,0,0,0,0,0,0,0,0,0
"623",623,"1",1,0,0,0,0,0,0,0,0,0
"624",624,"3",0,0,1,0,0,0,0,0,0,0
"625",625,"2",0,1,0,0,0,0,0,0,0,0
"626",626,"3",0,0,1,0,0,0,0,0,0,0
"627",627,"2",0,1,0,0,0,0,0,0,0,0
"628",628,"2",0,1,0,0,0,0,0,0,0,0
"629",629,"2",0,1,0,0,0,0,0,0,0,0
"630",630,"1",1,0,0,0,0,0,0,0,0,0
"631",631,"4",0,0,0,1,0,0,0,0,0,0
"632",632,"2",0,1,0,0,0,0,0,0,0,0
"633",633,"3",0,0,1,0,0,0,0,0,0,0
"634",634,"2",0,1,0,0,0,0,0,0,0,0
"635",635,"3",0,0,1,0,0,0,0,0,0,0
"636",636,"8",0,0,0,0,0,0,0,1,0,0
"637",637,"1",1,0,0,0,0,0,0,0,0,0
"638",638,"4",0,0,0,1,0,0,0,0,0,0
"639",639,"1",1,0,0,0,0,0,0,0,0,0
"640",640,"1",1,0,0,0,0,0,0,0,0,0
"641",641,"3",0,0,1,0,0,0,0,0,0,0
"642",642,"3",0,0,1,0,0,0,0,0,0,0
"643",643,"2",0,1,0,0,0,0,0,0,0,0
"644",644,"3",0,0,1,0,0,0,0,0,0,0
"645",645,"2",0,1,0,0,0,0,0,0,0,0
"646",646,"1",1,0,0,0,0,0,0,0,0,0
"647",647,"3",0,0,1,0,0,0,0,0,0,0
"648",648,"2",0,1,0,0,0,0,0,0,0,0
"649",649,"2",0,1,0,0,0,0,0,0,0,0
"650",650,"2",0,1,0,0,0,0,0,0,0,0
"651",651,"NA",0,0,0,0,0,0,0,0,0,1
"652",652,"1",1,0,0,0,0,0,0,0,0,0
"653",653,"1",1,0,0,0,0,0,0,0,0,0
"654",654,"1",1,0,0,0,0,0,0,0,0,0
"655",655,"5",0,0,0,0,1,0,0,0,0,0
"656",656,"1",1,0,0,0,0,0,0,0,0,0
"657",657,"NA",0,0,0,0,0,0,0,0,0,1
"658",658,"1",1,0,0,0,0,0,0,0,0,0
"659",659,"1",1,0,0,0,0,0,0,0,0,0
"660",660,"2",0,1,0,0,0,0,0,0,0,0
"661",661,"4",0,0,0,1,0,0,0,0,0,0
"662",662,"2",0,1,0,0,0,0,0,0,0,0
"663",663,"4",0,0,0,1,0,0,0,0,0,0
"664",664,"2",0,1,0,0,0,0,0,0,0,0
"665",665,"2",0,1,0,0,0,0,0,0,0,0
"666",666,"5",0,0,0,0,1,0,0,0,0,0
"667",667,"1",1,0,0,0,0,0,0,0,0,0
"668",668,"2",0,1,0,0,0,0,0,0,0,0
"669",669,"1",1,0,0,0,0,0,0,0,0,0
"670",670,"5",0,0,0,0,1,0,0,0,0,0
"671",671,"1",1,0,0,0,0,0,0,0,0,0
"672",672,"1",1,0,0,0,0,0,0,0,0,0
"673",673,"3",0,0,1,0,0,0,0,0,0,0
"674",674,"3",0,0,1,0,0,0,0,0,0,0
"675",675,"NA",0,0,0,0,0,0,0,0,0,1
"676",676,"NA",0,0,0,0,0,0,0,0,0,1
"677",677,"2",0,1,0,0,0,0,0,0,0,0
"678",678,"2",0,1,0,0,0,0,0,0,0,0
"679",679,"3",0,0,1,0,0,0,0,0,0,0
"680",680,"1",1,0,0,0,0,0,0,0,0,0
"681",681,"1",1,0,0,0,0,0,0,0,0,0
"682",682,"2",0,1,0,0,0,0,0,0,0,0
"683",683,"3",0,0,1,0,0,0,0,0,0,0
"684",684,"NA",0,0,0,0,0,0,0,0,0,1
"685",685,"2",0,1,0,0,0,0,0,0,0,0
"686",686,"1",1,0,0,0,0,0,0,0,0,0
"687",687,"1",1,0,0,0,0,0,0,0,0,0
"688",688,"2",0,1,0,0,0,0,0,0,0,0
"689",689,"2",0,1,0,0,0,0,0,0,0,0
"690",690,"1",1,0,0,0,0,0,0,0,0,0
"691",691,"1",1,0,0,0,0,0,0,0,0,0
"692",692,"5",0,0,0,0,1,0,0,0,0,0
"693",693,"1",1,0,0,0,0,0,0,0,0,0
"694",694,"2",0,1,0,0,0,0,0,0,0,0
"695",695,"3",0,0,1,0,0,0,0,0,0,0
"696",696,"4",0,0,0,1,0,0,0,0,0,0
"697",697,"3",0,0,1,0,0,0,0,0,0,0
"698",698,"3",0,0,1,0,0,0,0,0,0,0
"699",699,"2",0,1,0,0,0,0,0,0,0,0
"700",700,"1",1,0,0,0,0,0,0,0,0,0
"701",701,"NA",0,0,0,0,0,0,0,0,0,1
"702",702,"1",1,0,0,0,0,0,0,0,0,0
"703",703,"1",1,0,0,0,0,0,0,0,0,0
"704",704,"4",0,0,0,1,0,0,0,0,0,0
"705",705,"7",0,0,0,0,0,0,1,0,0,0
"706",706,"NA",0,0,0,0,0,0,0,0,0,1
"707",707,"1",1,0,0,0,0,0,0,0,0,0
"708",708,"1",1,0,0,0,0,0,0,0,0,0
"709",709,"3",0,0,1,0,0,0,0,0,0,0
"710",710,"2",0,1,0,0,0,0,0,0,0,0
"711",711,"3",0,0,1,0,0,0,0,0,0,0
"712",712,"2",0,1,0,0,0,0,0,0,0,0
"713",713,"2",0,1,0,0,0,0,0,0,0,0
"714",714,"1",1,0,0,0,0,0,0,0,0,0
"715",715,"2",0,1,0,0,0,0,0,0,0,0
"716",716,"2",0,1,0,0,0,0,0,0,0,0
"717",717,"2",0,1,0,0,0,0,0,0,0,0
"718",718,"2",0,1,0,0,0,0,0,0,0,0
"719",719,"2",0,1,0,0,0,0,0,0,0,0
"720",720,"3",0,0,1,0,0,0,0,0,0,0
"721",721,"1",1,0,0,0,0,0,0,0,0,0
"722",722,"4",0,0,0,1,0,0,0,0,0,0
"723",723,"NA",0,0,0,0,0,0,0,0,0,1
"724",724,"2",0,1,0,0,0,0,0,0,0,0
"725",725,"3",0,0,1,0,0,0,0,0,0,0
"726",726,"1",1,0,0,0,0,0,0,0,0,0
"727",727,"1",1,0,0,0,0,0,0,0,0,0
"728",728,"2",0,1,0,0,0,0,0,0,0,0
"729",729,"2",0,1,0,0,0,0,0,0,0,0
"730",730,"1",1,0,0,0,0,0,0,0,0,0
"731",731,"3",0,0,1,0,0,0,0,0,0,0
"732",732,"1",1,0,0,0,0,0,0,0,0,0
"733",733,"NA",0,0,0,0,0,0,0,0,0,1
"734",734,"1",1,0,0,0,0,0,0,0,0,0
"735",735,"NA",0,0,0,0,0,0,0,0,0,1
"736",736,"1",1,0,0,0,0,0,0,0,0,0
"737",737,"7",0,0,0,0,0,0,1,0,0,0
"738",738,"1",1,0,0,0,0,0,0,0,0,0
"739",739,"1",1,0,0,0,0,0,0,0,0,0
"740",740,"1",1,0,0,0,0,0,0,0,0,0
"741",741,"2",0,1,0,0,0,0,0,0,0,0
"742",742,"1",1,0,0,0,0,0,0,0,0,0
"743",743,"NA",0,0,0,0,0,0,0,0,0,1
"744",744,"3",0,0,1,0,0,0,0,0,0,0
"745",745,"1",1,0,0,0,0,0,0,0,0,0
"746",746,"2",0,1,0,0,0,0,0,0,0,0
"747",747,"1",1,0,0,0,0,0,0,0,0,0
"748",748,"3",0,0,1,0,0,0,0,0,0,0
"749",749,"5",0,0,0,0,1,0,0,0,0,0
"750",750,"2",0,1,0,0,0,0,0,0,0,0
"751",751,"2",0,1,0,0,0,0,0,0,0,0
"752",752,"2",0,1,0,0,0,0,0,0,0,0
"753",753,"2",0,1,0,0,0,0,0,0,0,0
"754",754,"1",1,0,0,0,0,0,0,0,0,0
"755",755,"3",0,0,1,0,0,0,0,0,0,0
"756",756,"2",0,1,0,0,0,0,0,0,0,0
"757",757,"1",1,0,0,0,0,0,0,0,0,0
"758",758,"2",0,1,0,0,0,0,0,0,0,0
"759",759,"1",1,0,0,0,0,0,0,0,0,0
"760",760,"3",0,0,1,0,0,0,0,0,0,0
"761",761,"2",0,1,0,0,0,0,0,0,0,0
"762",762,"2",0,1,0,0,0,0,0,0,0,0
"763",763,"3",0,0,1,0,0,0,0,0,0,0
"764",764,"2",0,1,0,0,0,0,0,0,0,0
"765",765,"5",0,0,0,0,1,0,0,0,0,0
"766",766,"1",1,0,0,0,0,0,0,0,0,0
"767",767,"NA",0,0,0,0,0,0,0,0,0,1
"768",768,"2",0,1,0,0,0,0,0,0,0,0
"769",769,"1",1,0,0,0,0,0,0,0,0,0
"770",770,"1",1,0,0,0,0,0,0,0,0,0
"771",771,"2",0,1,0,0,0,0,0,0,0,0
"772",772,"2",0,1,0,0,0,0,0,0,0,0
"773",773,"2",0,1,0,0,0,0,0,0,0,0
"774",774,"2",0,1,0,0,0,0,0,0,0,0
"775",775,"1",1,0,0,0,0,0,0,0,0,0
"776",776,"1",1,0,0,0,0,0,0,0,0,0
"777",777,"4",0,0,0,1,0,0,0,0,0,0
"778",778,"2",0,1,0,0,0,0,0,0,0,0
"779",779,"2",0,1,0,0,0,0,0,0,0,0
"780",780,"2",0,1,0,0,0,0,0,0,0,0
"781",781,"1",1,0,0,0,0,0,0,0,0,0
"782",782,"2",0,1,0,0,0,0,0,0,0,0
"783",783,"1",1,0,0,0,0,0,0,0,0,0
"784",784,"2",0,1,0,0,0,0,0,0,0,0
"785",785,"2",0,1,0,0,0,0,0,0,0,0
"786",786,"2",0,1,0,0,0,0,0,0,0,0
"787",787,"2",0,1,0,0,0,0,0,0,0,0
"788",788,"1",1,0,0,0,0,0,0,0,0,0
"789",789,"3",0,0,1,0,0,0,0,0,0,0
"790",790,"3",0,0,1,0,0,0,0,0,0,0
"791",791,"3",0,0,1,0,0,0,0,0,0,0
"792",792,"2",0,1,0,0,0,0,0,0,0,0
"793",793,"2",0,1,0,0,0,0,0,0,0,0
"794",794,"4",0,0,0,1,0,0,0,0,0,0
"795",795,"3",0,0,1,0,0,0,0,0,0,0
"796",796,"NA",0,0,0,0,0,0,0,0,0,1
"797",797,"2",0,1,0,0,0,0,0,0,0,0
"798",798,"1",1,0,0,0,0,0,0,0,0,0
"799",799,"NA",0,0,0,0,0,0,0,0,0,1
"800",800,"2",0,1,0,0,0,0,0,0,0,0
"801",801,"2",0,1,0,0,0,0,0,0,0,0
"802",802,"3",0,0,1,0,0,0,0,0,0,0
"803",803,"1",1,0,0,0,0,0,0,0,0,0
"804",804,"2",0,1,0,0,0,0,0,0,0,0
"805",805,"1",1,0,0,0,0,0,0,0,0,0
"806",806,"3",0,0,1,0,0,0,0,0,0,0
"807",807,"1",1,0,0,0,0,0,0,0,0,0
"808",808,"1",1,0,0,0,0,0,0,0,0,0
"809",809,"1",1,0,0,0,0,0,0,0,0,0
"810",810,"2",0,1,0,0,0,0,0,0,0,0
"811",811,"3",0,0,1,0,0,0,0,0,0,0
"812",812,"2",0,1,0,0,0,0,0,0,0,0
"813",813,"NA",0,0,0,0,0,0,0,0,0,1
"814",814,"3",0,0,1,0,0,0,0,0,0,0
"815",815,"1",1,0,0,0,0,0,0,0,0,0
"816",816,"2",0,1,0,0,0,0,0,0,0,0
"817",817,"NA",0,0,0,0,0,0,0,0,0,1
"818",818,"1",1,0,0,0,0,0,0,0,0,0
"819",819,"2",0,1,0,0,0,0,0,0,0,0
"820",820,"1",1,0,0,0,0,0,0,0,0,0
"821",821,"2",0,1,0,0,0,0,0,0,0,0
"822",822,"4",0,0,0,1,0,0,0,0,0,0
"823",823,"2",0,1,0,0,0,0,0,0,0,0
"824",824,"3",0,0,1,0,0,0,0,0,0,0
"825",825,"3",0,0,1,0,0,0,0,0,0,0
"826",826,"1",1,0,0,0,0,0,0,0,0,0
