"","id","Lead_Investors","Lead_Investors_1","Lead_Investors_2","Lead_Investors_3","Lead_Investors_4","Lead_Investors_5","Lead_Investors_6","Lead_Investors_7","Lead_Investors_8","Lead_Investors_9","Lead_Investors_NA"
"1227",1227,"1",1,0,0,0,0,0,0,0,0,0
"1228",1228,"2",0,1,0,0,0,0,0,0,0,0
"1229",1229,"NA",0,0,0,0,0,0,0,0,0,1
"1230",1230,"NA",0,0,0,0,0,0,0,0,0,1
"1231",1231,"2",0,1,0,0,0,0,0,0,0,0
"1232",1232,"1",1,0,0,0,0,0,0,0,0,0
"1233",1233,"NA",0,0,0,0,0,0,0,0,0,1
"1234",1234,"NA",0,0,0,0,0,0,0,0,0,1
"1235",1235,"NA",0,0,0,0,0,0,0,0,0,1
"1236",1236,"NA",0,0,0,0,0,0,0,0,0,1
"1237",1237,"1",1,0,0,0,0,0,0,0,0,0
"1238",1238,"NA",0,0,0,0,0,0,0,0,0,1
"1239",1239,"2",0,1,0,0,0,0,0,0,0,0
"1240",1240,"1",1,0,0,0,0,0,0,0,0,0
"1241",1241,"2",0,1,0,0,0,0,0,0,0,0
"1242",1242,"1",1,0,0,0,0,0,0,0,0,0
"1243",1243,"NA",0,0,0,0,0,0,0,0,0,1
"1244",1244,"1",1,0,0,0,0,0,0,0,0,0
"1245",1245,"1",1,0,0,0,0,0,0,0,0,0
"1246",1246,"NA",0,0,0,0,0,0,0,0,0,1
"1247",1247,"NA",0,0,0,0,0,0,0,0,0,1
"1248",1248,"NA",0,0,0,0,0,0,0,0,0,1
"1249",1249,"NA",0,0,0,0,0,0,0,0,0,1
"1250",1250,"1",1,0,0,0,0,0,0,0,0,0
"1251",1251,"NA",0,0,0,0,0,0,0,0,0,1
"1252",1252,"NA",0,0,0,0,0,0,0,0,0,1
"1253",1253,"1",1,0,0,0,0,0,0,0,0,0
"1254",1254,"NA",0,0,0,0,0,0,0,0,0,1
"1255",1255,"NA",0,0,0,0,0,0,0,0,0,1
"1256",1256,"NA",0,0,0,0,0,0,0,0,0,1
"1257",1257,"NA",0,0,0,0,0,0,0,0,0,1
"1258",1258,"NA",0,0,0,0,0,0,0,0,0,1
"1259",1259,"NA",0,0,0,0,0,0,0,0,0,1
"1260",1260,"NA",0,0,0,0,0,0,0,0,0,1
"1261",1261,"NA",0,0,0,0,0,0,0,0,0,1
"1262",1262,"1",1,0,0,0,0,0,0,0,0,0
"1263",1263,"NA",0,0,0,0,0,0,0,0,0,1
"1264",1264,"NA",0,0,0,0,0,0,0,0,0,1
"1265",1265,"1",1,0,0,0,0,0,0,0,0,0
"1266",1266,"1",1,0,0,0,0,0,0,0,0,0
"1267",1267,"4",0,0,0,1,0,0,0,0,0,0
"1268",1268,"NA",0,0,0,0,0,0,0,0,0,1
"1269",1269,"1",1,0,0,0,0,0,0,0,0,0
"1270",1270,"NA",0,0,0,0,0,0,0,0,0,1
"1271",1271,"NA",0,0,0,0,0,0,0,0,0,1
"1272",1272,"NA",0,0,0,0,0,0,0,0,0,1
"1273",1273,"NA",0,0,0,0,0,0,0,0,0,1
"1274",1274,"1",1,0,0,0,0,0,0,0,0,0
"1275",1275,"NA",0,0,0,0,0,0,0,0,0,1
"1276",1276,"4",0,0,0,1,0,0,0,0,0,0
"1277",1277,"NA",0,0,0,0,0,0,0,0,0,1
"1278",1278,"3",0,0,1,0,0,0,0,0,0,0
"1279",1279,"1",1,0,0,0,0,0,0,0,0,0
"1280",1280,"2",0,1,0,0,0,0,0,0,0,0
"1281",1281,"1",1,0,0,0,0,0,0,0,0,0
"1282",1282,"NA",0,0,0,0,0,0,0,0,0,1
"1283",1283,"1",1,0,0,0,0,0,0,0,0,0
"1284",1284,"NA",0,0,0,0,0,0,0,0,0,1
"1285",1285,"NA",0,0,0,0,0,0,0,0,0,1
"1286",1286,"NA",0,0,0,0,0,0,0,0,0,1
"1287",1287,"1",1,0,0,0,0,0,0,0,0,0
"1288",1288,"1",1,0,0,0,0,0,0,0,0,0
"1289",1289,"1",1,0,0,0,0,0,0,0,0,0
"1290",1290,"2",0,1,0,0,0,0,0,0,0,0
"1291",1291,"1",1,0,0,0,0,0,0,0,0,0
"1292",1292,"NA",0,0,0,0,0,0,0,0,0,1
"1293",1293,"NA",0,0,0,0,0,0,0,0,0,1
"1294",1294,"NA",0,0,0,0,0,0,0,0,0,1
"1295",1295,"NA",0,0,0,0,0,0,0,0,0,1
"1296",1296,"NA",0,0,0,0,0,0,0,0,0,1
"1297",1297,"1",1,0,0,0,0,0,0,0,0,0
"1298",1298,"NA",0,0,0,0,0,0,0,0,0,1
"1299",1299,"NA",0,0,0,0,0,0,0,0,0,1
"1300",1300,"NA",0,0,0,0,0,0,0,0,0,1
"1301",1301,"NA",0,0,0,0,0,0,0,0,0,1
"1302",1302,"NA",0,0,0,0,0,0,0,0,0,1
"1303",1303,"NA",0,0,0,0,0,0,0,0,0,1
"1304",1304,"NA",0,0,0,0,0,0,0,0,0,1
"1305",1305,"3",0,0,1,0,0,0,0,0,0,0
"1306",1306,"1",1,0,0,0,0,0,0,0,0,0
"1307",1307,"5",0,0,0,0,1,0,0,0,0,0
"1308",1308,"NA",0,0,0,0,0,0,0,0,0,1
"1309",1309,"NA",0,0,0,0,0,0,0,0,0,1
"1310",1310,"NA",0,0,0,0,0,0,0,0,0,1
"1311",1311,"NA",0,0,0,0,0,0,0,0,0,1
"1312",1312,"2",0,1,0,0,0,0,0,0,0,0
"1313",1313,"2",0,1,0,0,0,0,0,0,0,0
"1314",1314,"NA",0,0,0,0,0,0,0,0,0,1
"1315",1315,"1",1,0,0,0,0,0,0,0,0,0
"1316",1316,"NA",0,0,0,0,0,0,0,0,0,1
"1317",1317,"NA",0,0,0,0,0,0,0,0,0,1
"1318",1318,"1",1,0,0,0,0,0,0,0,0,0
"1319",1319,"1",1,0,0,0,0,0,0,0,0,0
"1320",1320,"NA",0,0,0,0,0,0,0,0,0,1
"1321",1321,"NA",0,0,0,0,0,0,0,0,0,1
"1322",1322,"NA",0,0,0,0,0,0,0,0,0,1
"1323",1323,"4",0,0,0,1,0,0,0,0,0,0
"1324",1324,"NA",0,0,0,0,0,0,0,0,0,1
"1325",1325,"NA",0,0,0,0,0,0,0,0,0,1
"1326",1326,"NA",0,0,0,0,0,0,0,0,0,1
"1327",1327,"NA",0,0,0,0,0,0,0,0,0,1
"1328",1328,"NA",0,0,0,0,0,0,0,0,0,1
"1329",1329,"NA",0,0,0,0,0,0,0,0,0,1
"1330",1330,"NA",0,0,0,0,0,0,0,0,0,1
"1331",1331,"1",1,0,0,0,0,0,0,0,0,0
"1332",1332,"NA",0,0,0,0,0,0,0,0,0,1
"1333",1333,"NA",0,0,0,0,0,0,0,0,0,1
"1334",1334,"3",0,0,1,0,0,0,0,0,0,0
"1335",1335,"1",1,0,0,0,0,0,0,0,0,0
"1336",1336,"NA",0,0,0,0,0,0,0,0,0,1
"1337",1337,"NA",0,0,0,0,0,0,0,0,0,1
"1338",1338,"NA",0,0,0,0,0,0,0,0,0,1
"1339",1339,"1",1,0,0,0,0,0,0,0,0,0
"1340",1340,"NA",0,0,0,0,0,0,0,0,0,1
"1341",1341,"1",1,0,0,0,0,0,0,0,0,0
"1342",1342,"NA",0,0,0,0,0,0,0,0,0,1
"1343",1343,"NA",0,0,0,0,0,0,0,0,0,1
"1344",1344,"1",1,0,0,0,0,0,0,0,0,0
"1345",1345,"1",1,0,0,0,0,0,0,0,0,0
"1346",1346,"1",1,0,0,0,0,0,0,0,0,0
"1347",1347,"NA",0,0,0,0,0,0,0,0,0,1
"1348",1348,"1",1,0,0,0,0,0,0,0,0,0
"1349",1349,"NA",0,0,0,0,0,0,0,0,0,1
"1350",1350,"1",1,0,0,0,0,0,0,0,0,0
"1351",1351,"NA",0,0,0,0,0,0,0,0,0,1
"1352",1352,"NA",0,0,0,0,0,0,0,0,0,1
"1353",1353,"NA",0,0,0,0,0,0,0,0,0,1
"1354",1354,"NA",0,0,0,0,0,0,0,0,0,1
"1355",1355,"3",0,0,1,0,0,0,0,0,0,0
"1356",1356,"1",1,0,0,0,0,0,0,0,0,0
"1357",1357,"2",0,1,0,0,0,0,0,0,0,0
"1358",1358,"NA",0,0,0,0,0,0,0,0,0,1
"1359",1359,"1",1,0,0,0,0,0,0,0,0,0
"1360",1360,"2",0,1,0,0,0,0,0,0,0,0
"1361",1361,"1",1,0,0,0,0,0,0,0,0,0
"1362",1362,"NA",0,0,0,0,0,0,0,0,0,1
"1363",1363,"1",1,0,0,0,0,0,0,0,0,0
"1364",1364,"NA",0,0,0,0,0,0,0,0,0,1
"1365",1365,"NA",0,0,0,0,0,0,0,0,0,1
"1366",1366,"1",1,0,0,0,0,0,0,0,0,0
"1367",1367,"1",1,0,0,0,0,0,0,0,0,0
"1368",1368,"3",0,0,1,0,0,0,0,0,0,0
"1369",1369,"1",1,0,0,0,0,0,0,0,0,0
"1370",1370,"NA",0,0,0,0,0,0,0,0,0,1
"1371",1371,"2",0,1,0,0,0,0,0,0,0,0
"1372",1372,"2",0,1,0,0,0,0,0,0,0,0
"1373",1373,"1",1,0,0,0,0,0,0,0,0,0
"1374",1374,"NA",0,0,0,0,0,0,0,0,0,1
"1375",1375,"NA",0,0,0,0,0,0,0,0,0,1
"1376",1376,"1",1,0,0,0,0,0,0,0,0,0
"1377",1377,"NA",0,0,0,0,0,0,0,0,0,1
"1378",1378,"1",1,0,0,0,0,0,0,0,0,0
"1379",1379,"NA",0,0,0,0,0,0,0,0,0,1
"1380",1380,"1",1,0,0,0,0,0,0,0,0,0
"1381",1381,"NA",0,0,0,0,0,0,0,0,0,1
"1382",1382,"NA",0,0,0,0,0,0,0,0,0,1
"1383",1383,"NA",0,0,0,0,0,0,0,0,0,1
"1384",1384,"NA",0,0,0,0,0,0,0,0,0,1
"1385",1385,"NA",0,0,0,0,0,0,0,0,0,1
"1386",1386,"2",0,1,0,0,0,0,0,0,0,0
"1387",1387,"NA",0,0,0,0,0,0,0,0,0,1
"1388",1388,"1",1,0,0,0,0,0,0,0,0,0
"1389",1389,"NA",0,0,0,0,0,0,0,0,0,1
"1390",1390,"2",0,1,0,0,0,0,0,0,0,0
"1391",1391,"1",1,0,0,0,0,0,0,0,0,0
"1392",1392,"2",0,1,0,0,0,0,0,0,0,0
"1393",1393,"NA",0,0,0,0,0,0,0,0,0,1
"1394",1394,"2",0,1,0,0,0,0,0,0,0,0
"1395",1395,"NA",0,0,0,0,0,0,0,0,0,1
"1396",1396,"NA",0,0,0,0,0,0,0,0,0,1
"1397",1397,"1",1,0,0,0,0,0,0,0,0,0
"1398",1398,"NA",0,0,0,0,0,0,0,0,0,1
"1399",1399,"NA",0,0,0,0,0,0,0,0,0,1
"1400",1400,"1",1,0,0,0,0,0,0,0,0,0
"1401",1401,"NA",0,0,0,0,0,0,0,0,0,1
"1402",1402,"NA",0,0,0,0,0,0,0,0,0,1
"1403",1403,"NA",0,0,0,0,0,0,0,0,0,1
"1404",1404,"1",1,0,0,0,0,0,0,0,0,0
"1405",1405,"1",1,0,0,0,0,0,0,0,0,0
"1406",1406,"NA",0,0,0,0,0,0,0,0,0,1
"1407",1407,"1",1,0,0,0,0,0,0,0,0,0
"1408",1408,"NA",0,0,0,0,0,0,0,0,0,1
"1409",1409,"NA",0,0,0,0,0,0,0,0,0,1
"1410",1410,"NA",0,0,0,0,0,0,0,0,0,1
"1411",1411,"NA",0,0,0,0,0,0,0,0,0,1
"1412",1412,"NA",0,0,0,0,0,0,0,0,0,1
"1413",1413,"NA",0,0,0,0,0,0,0,0,0,1
"1414",1414,"NA",0,0,0,0,0,0,0,0,0,1
"1415",1415,"1",1,0,0,0,0,0,0,0,0,0
"1416",1416,"NA",0,0,0,0,0,0,0,0,0,1
"1417",1417,"1",1,0,0,0,0,0,0,0,0,0
"1418",1418,"NA",0,0,0,0,0,0,0,0,0,1
"1419",1419,"NA",0,0,0,0,0,0,0,0,0,1
"1420",1420,"NA",0,0,0,0,0,0,0,0,0,1
"1421",1421,"NA",0,0,0,0,0,0,0,0,0,1
"1422",1422,"NA",0,0,0,0,0,0,0,0,0,1
"1423",1423,"NA",0,0,0,0,0,0,0,0,0,1
"1424",1424,"1",1,0,0,0,0,0,0,0,0,0
"1425",1425,"NA",0,0,0,0,0,0,0,0,0,1
"1426",1426,"2",0,1,0,0,0,0,0,0,0,0
"1427",1427,"NA",0,0,0,0,0,0,0,0,0,1
"1428",1428,"NA",0,0,0,0,0,0,0,0,0,1
"1429",1429,"NA",0,0,0,0,0,0,0,0,0,1
"1430",1430,"NA",0,0,0,0,0,0,0,0,0,1
"1431",1431,"NA",0,0,0,0,0,0,0,0,0,1
"1432",1432,"NA",0,0,0,0,0,0,0,0,0,1
"1433",1433,"NA",0,0,0,0,0,0,0,0,0,1
"1434",1434,"2",0,1,0,0,0,0,0,0,0,0
"1435",1435,"NA",0,0,0,0,0,0,0,0,0,1
"1436",1436,"1",1,0,0,0,0,0,0,0,0,0
"1437",1437,"1",1,0,0,0,0,0,0,0,0,0
"1438",1438,"2",0,1,0,0,0,0,0,0,0,0
"1439",1439,"1",1,0,0,0,0,0,0,0,0,0
"1440",1440,"1",1,0,0,0,0,0,0,0,0,0
"1441",1441,"NA",0,0,0,0,0,0,0,0,0,1
"1442",1442,"NA",0,0,0,0,0,0,0,0,0,1
"1443",1443,"1",1,0,0,0,0,0,0,0,0,0
"1444",1444,"3",0,0,1,0,0,0,0,0,0,0
"1445",1445,"2",0,1,0,0,0,0,0,0,0,0
"1446",1446,"NA",0,0,0,0,0,0,0,0,0,1
"1447",1447,"NA",0,0,0,0,0,0,0,0,0,1
"1448",1448,"1",1,0,0,0,0,0,0,0,0,0
"1449",1449,"NA",0,0,0,0,0,0,0,0,0,1
"1450",1450,"NA",0,0,0,0,0,0,0,0,0,1
"1451",1451,"NA",0,0,0,0,0,0,0,0,0,1
"1452",1452,"2",0,1,0,0,0,0,0,0,0,0
"1453",1453,"NA",0,0,0,0,0,0,0,0,0,1
"1454",1454,"NA",0,0,0,0,0,0,0,0,0,1
"1455",1455,"NA",0,0,0,0,0,0,0,0,0,1
"1456",1456,"NA",0,0,0,0,0,0,0,0,0,1
"1457",1457,"NA",0,0,0,0,0,0,0,0,0,1
"1458",1458,"NA",0,0,0,0,0,0,0,0,0,1
"1459",1459,"2",0,1,0,0,0,0,0,0,0,0
"1460",1460,"2",0,1,0,0,0,0,0,0,0,0
"1461",1461,"NA",0,0,0,0,0,0,0,0,0,1
"1462",1462,"1",1,0,0,0,0,0,0,0,0,0
"1463",1463,"NA",0,0,0,0,0,0,0,0,0,1
"1464",1464,"1",1,0,0,0,0,0,0,0,0,0
"1465",1465,"1",1,0,0,0,0,0,0,0,0,0
"1466",1466,"NA",0,0,0,0,0,0,0,0,0,1
"1467",1467,"NA",0,0,0,0,0,0,0,0,0,1
"1468",1468,"NA",0,0,0,0,0,0,0,0,0,1
"1469",1469,"1",1,0,0,0,0,0,0,0,0,0
"1470",1470,"1",1,0,0,0,0,0,0,0,0,0
"1471",1471,"NA",0,0,0,0,0,0,0,0,0,1
"1472",1472,"NA",0,0,0,0,0,0,0,0,0,1
"1473",1473,"NA",0,0,0,0,0,0,0,0,0,1
"1474",1474,"NA",0,0,0,0,0,0,0,0,0,1
"1475",1475,"2",0,1,0,0,0,0,0,0,0,0
"1476",1476,"1",1,0,0,0,0,0,0,0,0,0
"1477",1477,"NA",0,0,0,0,0,0,0,0,0,1
"1478",1478,"NA",0,0,0,0,0,0,0,0,0,1
"1479",1479,"NA",0,0,0,0,0,0,0,0,0,1
"1480",1480,"1",1,0,0,0,0,0,0,0,0,0
"1481",1481,"3",0,0,1,0,0,0,0,0,0,0
"1482",1482,"1",1,0,0,0,0,0,0,0,0,0
"1483",1483,"1",1,0,0,0,0,0,0,0,0,0
"1484",1484,"NA",0,0,0,0,0,0,0,0,0,1
"1485",1485,"NA",0,0,0,0,0,0,0,0,0,1
"1486",1486,"NA",0,0,0,0,0,0,0,0,0,1
"1487",1487,"NA",0,0,0,0,0,0,0,0,0,1
"1488",1488,"NA",0,0,0,0,0,0,0,0,0,1
"1489",1489,"1",1,0,0,0,0,0,0,0,0,0
"1490",1490,"1",1,0,0,0,0,0,0,0,0,0
"1491",1491,"1",1,0,0,0,0,0,0,0,0,0
"1492",1492,"1",1,0,0,0,0,0,0,0,0,0
"1493",1493,"NA",0,0,0,0,0,0,0,0,0,1
"1494",1494,"NA",0,0,0,0,0,0,0,0,0,1
"1495",1495,"NA",0,0,0,0,0,0,0,0,0,1
"1496",1496,"NA",0,0,0,0,0,0,0,0,0,1
"1497",1497,"NA",0,0,0,0,0,0,0,0,0,1
"1498",1498,"2",0,1,0,0,0,0,0,0,0,0
"1499",1499,"NA",0,0,0,0,0,0,0,0,0,1
"1500",1500,"NA",0,0,0,0,0,0,0,0,0,1
"1501",1501,"2",0,1,0,0,0,0,0,0,0,0
"1502",1502,"2",0,1,0,0,0,0,0,0,0,0
"1503",1503,"1",1,0,0,0,0,0,0,0,0,0
"1504",1504,"NA",0,0,0,0,0,0,0,0,0,1
"1505",1505,"NA",0,0,0,0,0,0,0,0,0,1
"1506",1506,"NA",0,0,0,0,0,0,0,0,0,1
"1507",1507,"NA",0,0,0,0,0,0,0,0,0,1
"1508",1508,"NA",0,0,0,0,0,0,0,0,0,1
"1509",1509,"1",1,0,0,0,0,0,0,0,0,0
"1510",1510,"NA",0,0,0,0,0,0,0,0,0,1
"1511",1511,"1",1,0,0,0,0,0,0,0,0,0
"1512",1512,"1",1,0,0,0,0,0,0,0,0,0
"1513",1513,"NA",0,0,0,0,0,0,0,0,0,1
"1514",1514,"1",1,0,0,0,0,0,0,0,0,0
"1515",1515,"NA",0,0,0,0,0,0,0,0,0,1
"1516",1516,"NA",0,0,0,0,0,0,0,0,0,1
"1517",1517,"NA",0,0,0,0,0,0,0,0,0,1
"1518",1518,"NA",0,0,0,0,0,0,0,0,0,1
"1519",1519,"NA",0,0,0,0,0,0,0,0,0,1
"1520",1520,"NA",0,0,0,0,0,0,0,0,0,1
"1521",1521,"NA",0,0,0,0,0,0,0,0,0,1
"1522",1522,"NA",0,0,0,0,0,0,0,0,0,1
"1523",1523,"NA",0,0,0,0,0,0,0,0,0,1
"1524",1524,"NA",0,0,0,0,0,0,0,0,0,1
"1525",1525,"2",0,1,0,0,0,0,0,0,0,0
"1526",1526,"2",0,1,0,0,0,0,0,0,0,0
"1527",1527,"NA",0,0,0,0,0,0,0,0,0,1
"1528",1528,"2",0,1,0,0,0,0,0,0,0,0
"1529",1529,"NA",0,0,0,0,0,0,0,0,0,1
"1530",1530,"NA",0,0,0,0,0,0,0,0,0,1
"1531",1531,"NA",0,0,0,0,0,0,0,0,0,1
"1532",1532,"NA",0,0,0,0,0,0,0,0,0,1
"1533",1533,"NA",0,0,0,0,0,0,0,0,0,1
"1534",1534,"NA",0,0,0,0,0,0,0,0,0,1
"1535",1535,"NA",0,0,0,0,0,0,0,0,0,1
"1536",1536,"NA",0,0,0,0,0,0,0,0,0,1
"1537",1537,"1",1,0,0,0,0,0,0,0,0,0
"1538",1538,"NA",0,0,0,0,0,0,0,0,0,1
"1539",1539,"NA",0,0,0,0,0,0,0,0,0,1
"1540",1540,"1",1,0,0,0,0,0,0,0,0,0
"1541",1541,"NA",0,0,0,0,0,0,0,0,0,1
"1542",1542,"NA",0,0,0,0,0,0,0,0,0,1
"1543",1543,"1",1,0,0,0,0,0,0,0,0,0
"1544",1544,"1",1,0,0,0,0,0,0,0,0,0
"1545",1545,"1",1,0,0,0,0,0,0,0,0,0
"1546",1546,"6",0,0,0,0,0,1,0,0,0,0
"1547",1547,"NA",0,0,0,0,0,0,0,0,0,1
"1548",1548,"NA",0,0,0,0,0,0,0,0,0,1
"1549",1549,"NA",0,0,0,0,0,0,0,0,0,1
"1550",1550,"NA",0,0,0,0,0,0,0,0,0,1
"1551",1551,"NA",0,0,0,0,0,0,0,0,0,1
"1552",1552,"NA",0,0,0,0,0,0,0,0,0,1
"1553",1553,"NA",0,0,0,0,0,0,0,0,0,1
"1554",1554,"NA",0,0,0,0,0,0,0,0,0,1
"1555",1555,"1",1,0,0,0,0,0,0,0,0,0
"1556",1556,"NA",0,0,0,0,0,0,0,0,0,1
"1557",1557,"NA",0,0,0,0,0,0,0,0,0,1
"1558",1558,"4",0,0,0,1,0,0,0,0,0,0
"1559",1559,"3",0,0,1,0,0,0,0,0,0,0
"1560",1560,"NA",0,0,0,0,0,0,0,0,0,1
"1561",1561,"1",1,0,0,0,0,0,0,0,0,0
"1562",1562,"NA",0,0,0,0,0,0,0,0,0,1
"1563",1563,"NA",0,0,0,0,0,0,0,0,0,1
"1564",1564,"NA",0,0,0,0,0,0,0,0,0,1
"1565",1565,"NA",0,0,0,0,0,0,0,0,0,1
"1566",1566,"NA",0,0,0,0,0,0,0,0,0,1
"1567",1567,"NA",0,0,0,0,0,0,0,0,0,1
"1568",1568,"2",0,1,0,0,0,0,0,0,0,0
"1569",1569,"NA",0,0,0,0,0,0,0,0,0,1
"1570",1570,"1",1,0,0,0,0,0,0,0,0,0
"1571",1571,"2",0,1,0,0,0,0,0,0,0,0
"1572",1572,"1",1,0,0,0,0,0,0,0,0,0
"1573",1573,"1",1,0,0,0,0,0,0,0,0,0
"1574",1574,"1",1,0,0,0,0,0,0,0,0,0
"1575",1575,"2",0,1,0,0,0,0,0,0,0,0
"1576",1576,"NA",0,0,0,0,0,0,0,0,0,1
"1577",1577,"1",1,0,0,0,0,0,0,0,0,0
"1578",1578,"NA",0,0,0,0,0,0,0,0,0,1
"1579",1579,"NA",0,0,0,0,0,0,0,0,0,1
"1580",1580,"NA",0,0,0,0,0,0,0,0,0,1
"1581",1581,"NA",0,0,0,0,0,0,0,0,0,1
"1582",1582,"NA",0,0,0,0,0,0,0,0,0,1
"1583",1583,"1",1,0,0,0,0,0,0,0,0,0
"1584",1584,"5",0,0,0,0,1,0,0,0,0,0
"1585",1585,"NA",0,0,0,0,0,0,0,0,0,1
"1586",1586,"NA",0,0,0,0,0,0,0,0,0,1
"1587",1587,"1",1,0,0,0,0,0,0,0,0,0
"1588",1588,"NA",0,0,0,0,0,0,0,0,0,1
"1589",1589,"1",1,0,0,0,0,0,0,0,0,0
"1590",1590,"NA",0,0,0,0,0,0,0,0,0,1
"1591",1591,"1",1,0,0,0,0,0,0,0,0,0
"1592",1592,"1",1,0,0,0,0,0,0,0,0,0
"1593",1593,"NA",0,0,0,0,0,0,0,0,0,1
"1594",1594,"NA",0,0,0,0,0,0,0,0,0,1
"1595",1595,"NA",0,0,0,0,0,0,0,0,0,1
"1596",1596,"NA",0,0,0,0,0,0,0,0,0,1
"1597",1597,"NA",0,0,0,0,0,0,0,0,0,1
"1598",1598,"NA",0,0,0,0,0,0,0,0,0,1
"1599",1599,"NA",0,0,0,0,0,0,0,0,0,1
"1600",1600,"NA",0,0,0,0,0,0,0,0,0,1
"1601",1601,"NA",0,0,0,0,0,0,0,0,0,1
"1602",1602,"1",1,0,0,0,0,0,0,0,0,0
"1603",1603,"NA",0,0,0,0,0,0,0,0,0,1
"1604",1604,"NA",0,0,0,0,0,0,0,0,0,1
"1605",1605,"NA",0,0,0,0,0,0,0,0,0,1
"1606",1606,"NA",0,0,0,0,0,0,0,0,0,1
"1607",1607,"NA",0,0,0,0,0,0,0,0,0,1
"1608",1608,"NA",0,0,0,0,0,0,0,0,0,1
"1609",1609,"1",1,0,0,0,0,0,0,0,0,0
"1610",1610,"NA",0,0,0,0,0,0,0,0,0,1
"1611",1611,"NA",0,0,0,0,0,0,0,0,0,1
"1612",1612,"1",1,0,0,0,0,0,0,0,0,0
"1613",1613,"1",1,0,0,0,0,0,0,0,0,0
